RowID,intern_num,maxsal,minsal,city,scale,id_1,c_desc,month_num,day,c_tag,name,industry,c_name,
2824,65,250,200,北京,50-150人,inn_hw8ld46d0x78,一家基于移动互联网的科技公司,3,6,"['互联网公司', '高底薪', '实习留用机制', '学习内容多', '包中餐', '导师制培养', '零时不限', '办公环境轻松', '前景发展好', '双薪']",海外图片编辑实习生,互联网/游戏/软件,好看,
2825,25,120,100,广州,500-2000人,inn_pgvxold4uetb,由腾讯众创空间孵化的知识服务平台，目前已获得腾讯投资部和腾讯双百计划的千万级人民币融资。,3,5,"['餐补', '福利待遇好', '扁平化', '五险一金双休', '早晚餐、下午茶', '儿童教育']",用户运营实习生,互联网/游戏/软件,千聊,
2826,25,120,100,广州,500-2000人,inn_oba3ls1nvpps,由腾讯众创空间孵化的知识服务平台，目前已获得腾讯投资部和腾讯双百计划的千万级人民币融资。,3,5,"['餐补', '福利待遇好', '扁平化', '五险一金双休', '早晚餐、下午茶', '儿童教育']",活动运营实习生,互联网/游戏/软件,千聊,
2827,1,150,120,苏州,150-500人,inn_ls2rxme3ltlj,梅杰科技公司，注册资金2000万元是华东地区少数能够同时为跨国集团和本土企业提供创新IT服务的机构。,4,4,[],人事实习生,互联网/游戏/软件,梅杰科技,
2828,73,400,300,深圳,150-500人,inn_zcvc2tjggpf8,专注于计算机视觉和深度学习原创技术的中国公司,6,5,"['高成长', '专业培训', '各种福利', '专业的平台', '发展空间', '水果管饱', '年假', '技术提升', '待遇不错', '有成长空间']",计算机图形算法实习生,互联网/游戏/软件,SenseTime商汤科技,
2829,1,150,120,北京,500-2000人,inn_twp85o1kaupj,国内新房电商领跑者,3,5,"['轮岗机会', '女神同事', '生日红包', '有培训体系', '团队气氛nice', '全勤奖', '团队餐', '老板更帅', '竞争力薪酬', 'TB &amp; 出国游']",人力资源中心（员工关系实习生）,互联网/游戏/软件,居理新房,
2830,25,120,100,广州,500-2000人,inn_ooenlqwa7fq1,由腾讯众创空间孵化的知识服务平台，目前已获得腾讯投资部和腾讯双百计划的千万级人民币融资。,3,5,"['餐补', '福利待遇好', '扁平化', '五险一金双休', '早晚餐、下午茶', '儿童教育']",用户运营实习生,互联网/游戏/软件,千聊,
2831,5,100,50,无锡,15-50人,inn_ypxpt0h4gbu1,让运动更科学，让健身更智能,3,5,"['优秀实习环境', '青年团队', '注重团队氛围', '健身运动', '活力强', '超有爱', '机遇多', '年轻人的平台', '氛围欢快']",新媒体运营,互联网/游戏/软件,跑吧跑吧运动大数据,
2832,4,120,100,杭州,150-500人,inn_qqatbquorrsw,一站式灵活用工招聘平台,3,5,"['上级同事很好', '福利待遇好', '环境高大上', '高人气创始人', '周末双休', '年终奖', '内推机会', '五险一金', '朝九晚六']",图片处理助理实习生,互联网/游戏/软件,青团社,
2833,4,120,100,杭州,150-500人,inn_hijwdiglbqjj,一站式灵活用工招聘平台,3,3,"['上级同事很好', '福利待遇好', '环境高大上', '高人气创始人', '周末双休', '年终奖', '内推机会', '五险一金', '朝九晚六']",蘑菇街-海报设计实习生,互联网/游戏/软件,青团社,
2834,3,120,100,成都,15-50人,inn_iqp5yyour6yh,一家致力于打造连通商家与消费者的线上优惠券投放平台的公司。,3,6,"['专注', '公司氛围好', '创新有活力', '地铁沿线', '发展潜力大', '成长速度快']",出纳,互联网/游戏/软件,嗨吃喵,
2835,68,150,120,北京,500-2000人,inn_q4kbyzctwjon,中国音频平台,2,5,"['弹性工作＆迟到豁免', '餐饮补贴＆免费水果', '丰厚年终奖＆期权激励', '节日福利＆团建基金', '年陈福利', '内部购买', '游戏室＆按摩椅＆淋浴房＆24H直播间', '明星大咖出没', '音频独角兽']",汽车频道实习生,互联网/游戏/软件,喜马拉雅,
2836,295,180,150,北京,2000人以上,inn_pzfql1lnfg2o,国民短视频公司,3,5,"['有留用机会', '拓展人脉', '高端职位']",运营实习生-军事垂类,互联网/游戏/软件,快手,
2837,9,150,120,武汉,150-500人,inn_vjpoffhidyrz,公司系美资企业，从事商业咨询，发展迅速，平台广阔。,3,5,"['实习留用机制', '同事也萌呆', '科研实习生', '靠谱团队']",APM助理项目经理,互联网/游戏/软件,BCC,
2838,73,200,150,上海,150-500人,inn_1u7uwvszzhzz,专注于计算机视觉和深度学习原创技术的中国公司,6,5,"['高成长', '专业培训', '各种福利', '专业的平台', '发展空间', '水果管饱', '年假', '技术提升', '待遇不错', '有成长空间']",3d人体关键点实习生,互联网/游戏/软件,SenseTime商汤科技,
2839,25,100,80,广州,500-2000人,inn_hytwh05lqtjb,致力于成为移动互联网的全球入口以及领先的移动互联网国际品牌。,3,3,"['互联网公司', '国际视野', '团队建设活动', '团队专业', '前景发展好', '办公轻松氛围']",人力资源实习生,互联网/游戏/软件,久邦GOMO,
2840,295,300,250,北京,2000人以上,inn_xarv4aqn6enl,国民短视频公司,3,5,"['有留用机会', '拓展人脉', '高端职位']",JAVA开发实习生,互联网/游戏/软件,快手,
2841,1,150,120,广州,15-50人,inn_jtjm7mhkqv7n,我们是一家大数据技术的互联网公司，帮助企业通过数据采集、分析、行动，提高企业的销售力。,3,5,[],用户研究实习生,互联网/游戏/软件,知了科技,
2842,34,150,120,广州,150-500人,inn_8obsafok2tz6,专注品牌事业十余年，是一家兼具国际视野、创新动力、全方位跨平台的品牌咨询与设计整合服务公司。,3,5,[],软件测试实习生,互联网/游戏/软件,前沿开发,
2843,14,150,100,上海,50-150人,inn_7hjsnayvupzi,我们充满热情的，并以一种全新的、创造性的方式帮助我们的客户提高他们的创新水平。,6,4,"['机会多', '优秀的团队', '软件']",企业解决方案技术支持(实施),互联网/游戏/软件,澳汰尔,
2844,176,150,100,广州,2000人以上,inn_3klwjyp9deyo,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",PHP开发实习生,互联网/游戏/软件,欢聚集团,
2845,10,120,120,无锡,2000人以上,inn_aytxseknrkob,贝塔斯曼是全球三大综合传媒集团之一，世界500强企业,3,5,"['世界500强', '带薪年假病假', '年终奖', '行业TOP']",IT实习生,广告/传媒/公关/展览,贝塔斯曼欧唯特,
2846,3,150,120,上海,50-150人,inn_ayzopsigfgpj,老司机科技致力于保险科技服务平台，努力以科技力量变革保险行业。,3,3,"['企业氛围和谐', '工作环境轻松']",法务助理,互联网/游戏/软件,老司机车险,
2847,176,150,100,广州,2000人以上,inn_mqeh9acbidkl,以视频内容，连接你我，丰富生活,6,4,"['工作环境超棒', '节日大礼包', '餐补']",政府关系实习生,互联网/游戏/软件,欢聚集团,
2848,14,0,0,上海,50-150人,inn_f10rfgbueswo,泛学习社交平台,6,4,"['社交APP', '游戏', '心理', '教育', '学习', '移动互联网']",安卓APP研发工程师,互联网/游戏/软件,心智矩阵,
2849,10,150,100,广州,15-50人,inn_wr3ut0xri0uk,聚焦于语音互动方向,4,4,"['团队专业', '技术氛围好', '同事年轻友好', '员工素质高', '该有的都有', '上班可以听歌哦', '待遇优厚', '底薪加提成']",阿拉伯语社区运营实习生,互联网/游戏/软件,恰好青春,
2850,18,250,200,深圳,15-50人,inn_xlntulfsimaq,战吼拥有一个充满激情又极具才华的团队，是一家专注于游戏研发和运营的创新型游戏公司。,3,5,[],游戏策划【实习】,互联网/游戏/软件,战吼（BattleCry）,
2851,44,500,300,北京,2000人以上,inn_8zrvl5kzxzcm,中国领先的网络安全、大数据与安全云服务提供商。,5,5,"['团建&amp;amp;amp;出国游', '发展前景']",人力资源管培生J11120,互联网/游戏/软件,天融信科技集团,
2852,176,150,100,广州,2000人以上,inn_txanzvhmgu2y,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",公会运营实习生,互联网/游戏/软件,欢聚集团,
2853,2,50,0,广州,150-500人,inn_nizkrb7jvgcg,让你关心的事实更清晰,3,3,"['前景发展好', '激情团队', '地铁沿线', '行业大牛云集', '互联网公司', '国企背景', '氛围活跃', '年轻有活力']",iOS开发实习生,广告/传媒/公关/展览,触电传媒,
2854,24,400,300,上海,150-500人,inn_x0ykzi3ovym6,一个有情怀的出国留学在线教育品牌,5,3,"['地铁周边', '5A写字楼', '美女如云', '领导同事好', '扁平管理', '氛围好有提升']",GMAT助教实习生,互联网/游戏/软件,趴趴英语,
2855,1,250,200,苏州,少于15人,inn_6x23zgxzzyt3,一款专业的HR云平台,6,5,"['SAAS', 'HR', '云平台']",销售工程师,互联网/游戏/软件,2175云,
2856,36,180,150,全国,500-2000人,inn_ssvlz4itiseu,浩方集团创立于2006年，致力于推动中国科创企业品牌化、互联网化和全球化得战略转型。,3,4,"['丰富团建活动', '学习空间', '公司内部培训', '员工健身房']",校园内推官,互联网/游戏/软件,浩方集团,
2857,176,150,100,广州,2000人以上,inn_zo3acutsfaiz,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",海外内容运营实习生,互联网/游戏/软件,欢聚集团,
2858,36,180,100,深圳,500-2000人,inn_jxzksvc4frzr,浩方集团创立于2006年，致力于推动中国科创企业品牌化、互联网化和全球化得战略转型。,4,5,"['丰富团建活动', '学习空间', '公司内部培训', '员工健身房']",运营管培生/英语,互联网/游戏/软件,浩方集团,
2859,176,150,100,广州,2000人以上,inn_gsrzxvn5ncwp,以视频内容，连接你我，丰富生活,6,3,"['工作环境超棒', '节日大礼包', '餐补']",数据仓库开发实习生,互联网/游戏/软件,欢聚集团,
2860,26,250,150,北京,500-2000人,inn_lifppdwhsh45,是京东旗下线上线下一体化的美食生鲜超市，是京东新零售的排头兵,3,5,"['福利多多', '机会多多', '成长迅速']",储备管理岗-未来之星,互联网/游戏/软件,7FRESH七鲜,
2861,5,200,150,南京,2000人以上,inn_lqmrindvuedy,旅游入口，公司,6,5,"['不打杂！', '有培训有提升', '人性管理', '内部培训']",大数据实习生（J12501）,互联网/游戏/软件,途牛旅游网,
2862,3,250,150,无锡,150-500人,inn_ibmqk2pobg9u,致力于0-6岁婴幼童童装服饰，专注于打造一站式购物标杆的企业,3,5,"['牛逼团队', '不定期聚餐', '包吃住', '横向发展空间']",人事实习生,互联网/游戏/软件,贝贝帕克,
2863,145,120,80,合肥,2000人以上,inn_aclzsg9rchgo,中国的智能语音技术提供商,3,5,"['有梦想', '年轻活泼', '漂亮小姐姐', '岗位补助', '已审核', '产品有前景']",助理教研员-语文,互联网/游戏/软件,科大讯飞,
2864,3,200,150,北京,150-500人,inn_eigahd1bcirx,让互联网更便捷、更安全、更有价值,6,5,"['专业的平台', '技术大牛带教', '毕业留任', '补充商业保险', '晋升机制', '良好的工作环境', '有竞争性的薪酬', '公司氛围好']",软件开发实习生,互联网/游戏/软件,ZDNS,
2865,1,200,150,北京,150-500人,inn_nktjkjkghrty,专业网络靶场提供商,12,5,"['网络安全', '六险一金', '住房补助']",HR实习生,互联网/游戏/软件,赛宁网安,
2866,4,120,100,广州,2000人以上,inn_j6nbhdjmbjmm,梦想引领未来,3,5,[],订单实习生,互联网/游戏/软件,CVTE,
2867,102,300,200,上海,2000人以上,inn_p1oc40kugb3c,"平安作为的金融企业,于1988年诞生于深圳蛇口，是中国家股份制保险企业",3,4,[],NLP算法实习生,互联网/游戏/软件,平安科技,
2868,236,150,100,襄阳,2000人以上,inn_9di6sezmpzmm,一家新兴的互联网科技公司，专注新媒体运营,3,5,"['实习工资高', '发展前景好', '有挑战性', '每日提供水果', '正能量', '知名度广', '美味三餐', '各种福利多多', '不打杂纯干货', '各种福利多多']",人力资源实习生,互联网/游戏/软件,字节跳动,
2869,498,300,200,北京,2000人以上,inn_lysqemkjujjr,用科技创造美好未来,3,5,"['科技公司', '金融服务', '实习留用机制', '福利丰富', '团队年轻']",自动化控制开发实习生-ZP2007276372,互联网/游戏/软件,京东数科,
2870,31,100,100,青岛,500-2000人,inn_ciwbv488y0jy,科大讯飞教育考试业务,2,5,[],插画实习生-教育BG-青岛,互联网/游戏/软件,讯飞启明,
2871,1,150,100,西安,15-50人,inn_n8e7cpvucefu,公司为跨境电商行业，感兴趣的可以向我们投递简历,3,5,"['以培养为重', '免费水果零食', '发展前景', '扁平化组织', '潮流行业', '年轻态']",跨境电商运营实习生,互联网/游戏/软件,凯宏达,
2872,14,250,150,武汉,500-2000人,inn_xnis0eaeq9hi,中国的综合软件解决方案提供商及国际知名企业值得信赖的合作伙伴,6,5,"['班车', '培训体系', '待遇优厚', '高效团队', '导师帮扶', '晋升机会多', '商业体检']",嵌入式软件开发工程师,互联网/游戏/软件,光庭信息,
2873,40,150,120,深圳,少于15人,inn_dwdf6wxnzlvp,专注于人工智能应用服务，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。,3,5,"['同事好相处', '双休', '潜力大']",产品实习生（工程开发）,互联网/游戏/软件,贝尔信息,
2874,40,800,400,深圳,少于15人,inn_vvnxyfsszqze,专注于人工智能应用服务，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。,6,5,"['同事好相处', '双休', '潜力大']",售前解决方案经理,互联网/游戏/软件,贝尔信息,
2875,40,150,120,深圳,少于15人,inn_x3svud5tuzgf,专注于人工智能应用服务，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。,3,4,"['同事好相处', '双休', '潜力大']",产品实习生（算法方向）,互联网/游戏/软件,贝尔信息,
2876,40,150,120,深圳,少于15人,inn_uorarvgj76in,专注于人工智能应用服务，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。,3,4,"['同事好相处', '双休', '潜力大']",MBA实习生,互联网/游戏/软件,贝尔信息,
2877,40,150,120,深圳,少于15人,inn_hjkhwf8xsbht,专注于人工智能应用服务，旨在帮助工业企业便捷高效地获得智能技术带来的长期红利。,3,4,"['同事好相处', '双休', '潜力大']",产品策划实习生,互联网/游戏/软件,贝尔信息,
2878,3,250,150,上海,50-150人,inn_lphhpxzuld8j,J&A 杰恩设计（ 原J&A姜峰设计） 是目前亚洲 的室内设计公司之一,3,5,[],软件开发实习生,不限,杰恩设计,
2879,3,300,150,上海,50-150人,inn_3pyaiw3stqhj,J&A 杰恩设计（ 原J&A姜峰设计） 是目前亚洲 的室内设计公司之一,3,5,[],几何算法实习生,不限,杰恩设计,
2880,4,200,120,杭州,2000人以上,inn_rgyp3sedazbb,税友软件集团股份有限公司是国内专业的财税信息化综合业务提供商。税友集团自成立以来，一直专注于财税信息,3,5,[],社群运营实习生,互联网/游戏/软件,税友集团,
2881,5,150,120,重庆,150-500人,inn_bsuzgnn2otvc,Building on better living.,3,5,"['全是年轻人', '上升通道', '人性管理', '一个平台，一个事业，一个家', '国际化 外资', '点心水果', '书籍费报销', '创新产品', '互联网+', '活动众多']",国际物流实习生,互联网/游戏/软件,Etekcity,
2882,4,150,100,北京,150-500人,inn_vndvbcuwxkne,"致力于降低教育的门槛,为社会提供高品质学习课程",12,5,[],微信运营,互联网/游戏/软件,万门大学,
2883,65,400,200,北京,50-150人,inn_tvgoq7l9xlvi,一家基于移动互联网的科技公司,3,6,"['互联网公司', '高底薪', '实习留用机制', '学习内容多', '包中餐', '导师制培养', '零时不限', '办公环境轻松', '前景发展好', '双薪']",内容引入实习生,互联网/游戏/软件,好看,
2884,3,150,120,杭州,150-500人,inn_v6x3p84pkdgb,主要从事创意传播等新媒体类业务。,3,5,"['与阿里业务紧密联系', '餐补', '16薪']",视频编辑（资讯）,互联网/游戏/软件,公苑科技,
2885,2,180,150,上海,150-500人,inn_w6buc6grsmou,以打造智慧医学实验室为目标，致力于临床检验数据的采集、治理、分析和应用方案的打造。,6,5,"['优秀新人培训', '成长学习', '午餐补助', '薪酬福利优厚']",人事实习生,互联网/游戏/软件,上海腾程,
2886,3,150,120,杭州,150-500人,inn_s7qtfis0kxjw,主要从事创意传播等新媒体类业务。,3,5,"['与阿里业务紧密联系', '餐补', '16薪']",抖音运营,互联网/游戏/软件,公苑科技,
2887,62,150,120,上海,2000人以上,inn_xwq1xpkhwdgh,18年9月上市纳斯达克，国内移动内容聚合股,3,4,[],HRBP实习生,互联网/游戏/软件,趣头条,
2888,2,180,150,上海,150-500人,inn_re9puhd4wpee,以打造智慧医学实验室为目标，致力于临床检验数据的采集、治理、分析和应用方案的打造。,6,5,"['优秀新人培训', '成长学习', '午餐补助', '薪酬福利优厚']",NET开发工程师,互联网/游戏/软件,上海腾程,
2889,2,150,120,厦门,50-150人,inn_2la6dmjietul,以技术为核心，以强大的技术队伍为支撑，致力于政府、企业、个人和网络提供商提供高技术含量的各类应用解决,3,6,"['带薪培训', '五险一金', '下午茶活动']",销售专员,互联网/游戏/软件,丰流科技,
2890,5,100,80,徐州,15-50人,inn_zqoph2mh4inb,公司为国内领先信息流代理服务商，目前正处于快速扩张期,12,5,"['创业公司', '快速扩张', '个人提升']",文案编导/短视频策划实习生,互联网/游戏/软件,量蜂呗呗,
2891,3,120,100,上海,50-150人,inn_n2fojxxdoru1,一家在美国教育和科技领域举足轻重的综合性产品公司,4,3,"['重视员工价值', '主管好', '高薪行业', '90后居多', '午餐补助', '弹性工作', '美国交流']",部门助理实习生,互联网/游戏/软件,MCT Technology,
2892,8,200,150,南京,15-50人,inn_njbdum1qtkwg,图灵深视成立于2018年，是一家专注于人工智能技术在鉴定领域应用的创新型企业,3,5,"['人工智能', '双休', '团队氛围超赞']",测试实习生,互联网/游戏/软件,图灵深视,
2893,3,150,100,北京,15-50人,inn_a0pftgsttvdt,致力于将人工智能技术应用于大众日常，提升人们的生活品质,4,5,"['技术大牛', '各种福利', '转正', '良好团队氛围']",数据标注专员,互联网/游戏/软件,图知天下,
2894,11,180,120,杭州,500-2000人,inn_8nsxp1ghxchp,虹软科技始终致力于视觉人工智能技术的研发和应用，坚持以原创技术为核心驱动力,3,3,"['互联网公司', '办公环境舒适', '双休& 五险一金', '专注 靠谱 活力']",Android开发实习生,互联网/游戏/软件,虹软科技,
2895,2,200,150,杭州,50-150人,inn_kowfpgs2qhwq,致力于数据采集、实验、分析和建模工具的创新,3,4,"['工作气氛好', '丰厚薪水', '公司有台球桌', '带薪假期', '房补车补饭补', '福利优越', '晋升机会', '同事颜值高']",HR实习生,互联网/游戏/软件,帷幄（Whale),
2896,2,50,50,眉山,50-150人,inn_eobksltfgxpj,成都京云是一家综合性“产业创新服务商”，为区域产业、企业提供智力创新及 落地服务。,3,4,"['省级众创空间', '科技孵化载体', '科技创业苗圃', '创业示范基地', '创业实训基地', '新产业服务奖']",IT运维实习生,企业服务/咨询,成都京云,
2897,498,180,120,北京,2000人以上,inn_7horglkcj0nh,用科技创造美好未来,3,5,"['科技公司', '金融服务', '实习留用机制', '福利丰富', '团队年轻']",媒介运营实习生ZP2010134946,互联网/游戏/软件,京东数科,
2898,4,180,120,上海,15-50人,inn_d2n9rdmbvmcp,朝气蓬勃的高科技创业企业,3,5,"['自我提升', '留学生团队', '团队年轻有活力']",项目运维,互联网/游戏/软件,上海锥能,
2899,145,100,80,合肥,2000人以上,inn_kvmy1xydi2ph,中国的智能语音技术提供商,3,5,"['有梦想', '年轻活泼', '漂亮小姐姐', '岗位补助', '已审核', '产品有前景']",合同管理实习生,互联网/游戏/软件,科大讯飞,
2900,2,0,0,深圳,500-2000人,inn_1bsxkqkjyvwa,腾讯旗下互联网保险平台,2,5,"['年轻人聚集地', '互联网精神']",NLP算法劳务实习生,金融/经济/投资/财会,wesure微保,
2901,4,120,100,深圳,150-500人,inn_vjttdmzwasqd,思恩客，­专注于影响年轻人群，是蓝色光标旗下泛娱乐营销服务品牌,3,3,"['责任制底薪', '团队活动多', '转正五险一金', '钱途无量']",行政人事助理,互联网/游戏/软件,SNK,
2902,4,150,120,北京,2000人以上,inn_psgsiv1y3o7m,中国的整合IT服务商,6,3,[],人力资源-培训实习生,互联网/游戏/软件,神州数码,
2903,2,0,0,深圳,500-2000人,inn_sdwfvxj0usqb,腾讯旗下互联网保险平台,2,5,"['年轻人聚集地', '互联网精神']",计算机视觉算法劳务实习生,金融/经济/投资/财会,wesure微保,
2904,5,0,0,厦门,50-150人,inn_wggpfowobyvo,一家致力于精品HTML5手游研发与运营，专注成为研运一体的高端互联网企业。,4,5,"['扁平化管理', '老板nice', '团队氛围好', '福利佳', '五险一金', '海景办公']",行政专员,互联网/游戏/软件,摩多游戏,
2905,9,150,100,北京,2000人以上,inn_umczoimvqnwr,中国领先的综合视频网站,3,5,"['同事nice', '团队很和谐']",产品运营实习生,互联网/游戏/软件,搜狐视频,
2906,2,300,150,长沙,50-150人,inn_9vznb4s3dbsz,文化传媒有限公司,3,5,"['5A写字楼', '年轻化团队', '人性管理', '氛围好环境好', '高薪高提成', '各种补贴福利']",网络销售,互联网/游戏/软件,尊煌电子商务,
2907,7,200,150,杭州,2000人以上,inn_u7gksdbgwr1o,专注于物流行业信息技术的研究与开发,3,4,"['高档办公楼', '团队建设', '薪酬福利好', '轻松氛围好', '氛围融洽', '各种福利', '学习氛围佳', '拥抱变化']",Java开发实习生,互联网/游戏/软件,顺丰科技,
2908,6,200,150,北京,150-500人,inn_6vnjatzippck,有鱼科技是香港主板上市公司云锋金融集团旗下全资子公司，致力于互联网金融产品的设计与研发。,3,5,"['业界牛人', '可观的实习补贴', '五险 双休', '免费饮料', '转正机会', '商圈繁华']",人力资源实习生（招聘方向）,互联网/游戏/软件,有鱼科技,
2909,1,150,150,广州,150-500人,inn_9t7gsgltzu2m,识别、跟踪和定位解决方案的全球领先供应商,3,5,"['美资上市公司', '全球化视野', '行业领先', '制度规范', '管理人性化']",测试部门实习生,互联网/游戏/软件,斑马,
2910,295,200,150,北京,2000人以上,inn_khal3hwatgu8,国民短视频公司,3,5,"['有留用机会', '拓展人脉', '高端职位']",HRSSC-Call center实习生,互联网/游戏/软件,快手,
2911,390,150,120,北京,2000人以上,inn_olfg0arhmhhe,中国的综合网络零售商,3,5,"['精英多多', '团队实力强', '锻炼自我', '专业、活力、创造', 'AI', '技术大牛坐镇', '精英', 'nice氛围', '创新']",培训运营实习生,互联网/游戏/软件,京东,
2912,6,200,150,北京,150-500人,inn_z4vksvo3vonk,中老年文娱社区,3,5,"['高成长企业', '行业发展优势', '互联网精神', '老板谦和', '大牛云集', '学霸型研发', '成长机会多', '空间无限大', '定期团建']",课程售卖实习生,互联网/游戏/软件,糖豆,
2913,12,150,80,北京,150-500人,inn_6p3mgw88jz3j,一家多语言、跨领域的人工智能数据资源及相关数据服务的提供商,3,5,[],音频编辑,互联网/游戏/软件,HTRS,
2914,45,150,120,北京,2000人以上,inn_0i6e4i2u8jxx,中国建设工程信息化领域上市公司,3,3,"['氛围好 福利多 成长快', '积累实战经验', '校招Offer', '技术牛人多', '有食堂']",商务助理（一期）,互联网/游戏/软件,广联达,
2915,1,150,120,苏州,2000人以上,inn_ktfvhdbrfpch,一家来自中国的全球性IT服务企业,6,5,[],英文图片标注实习生,互联网/游戏/软件,文思海辉,
2916,4,150,100,杭州,150-500人,inn_qs7nlhvtnis4,成为国内领先的网络信用服务商,11,5,[],客服代表（电话）,互联网/游戏/软件,汇信科技,
2917,8,200,150,深圳,500-2000人,inn_yw2uusvv06gb,国内领先的账单管理平台,6,5,['团队年轻专业'],大数据开发工程师（面向2021届）,互联网/游戏/软件,卡牛科技,
2918,11,200,100,北京,150-500人,inn_qcazn4jdn4pf,赋能升级垂直行业，打磨 AI技术,3,4,"['初创公司', '内推机会', '人工智能', '技术大牛', '文化开放', '公司发展前景']",人力资源实习生,互联网/游戏/软件,Aibee（爱笔智能）,
2919,9,250,200,北京,150-500人,inn_8lslf6nbtefy,专注海外的国际化游戏公司，内地出海品牌30强，Google Play和Facebook游戏开发者,3,5,"['苹果标配', '弹性上班', '硅谷血统', '每周足篮羽', '大咖亲自带', '可转正', '早餐免费午餐补助', '咖啡现磨零食特供', 'Maker Your Own Game', '薪资颜值双高']",内容运营-日本方向,互联网/游戏/软件,趣加,
2920,2,150,100,广州,15-50人,inn_nafenvwtwufw,打造一家以运营服务为核心，整合优质媒体资源，能持续为客户效果赋能，为客户创造价值并受到客户认可的公司,6,5,"['创新& 活跃', '转正五险一金', '年轻的团队', '福利环境超好', '系统培训', '地铁直达']",推广专员（2021届））,互联网/游戏/软件,几何科技,
2921,45,150,100,长沙,2000人以上,inn_sotmc9iaodxa,中国建设工程信息化领域上市公司,3,4,"['氛围好 福利多 成长快', '积累实战经验', '校招Offer', '技术牛人多', '有食堂']",用户运营实习生,互联网/游戏/软件,广联达,
2922,10,120,100,广州,150-500人,inn_dvktyelxg29j,一支的移动互联网创业团队,3,5,"['有机会转正', '环境高大上', '员工旅行', '平台好机会多', '团队优秀', '法定假期', '团队融洽有爱']",直播运营实习生,互联网/游戏/软件,梦映动漫,
2923,6,150,120,上海,15-50人,inn_vl3nyuzu9bjx,优质体育及潮流生活方式内容媒体运营商，多次跨界联名时尚、运动、生活品牌开发自有运动时尚单品。,3,3,"['团队努力向上', '双休日', '边看片边工作', '机构大神多', '环境宽松', '团队年轻', '学习机会大', '氛围好']",电商直播运营实习生,互联网/游戏/软件,有马体育,
2924,8,200,120,北京,15-50人,inn_j6yinvjry7zy,致力于帮助体育电竞比赛的组织者提供赛事平台、组织工具、网站建设、系统支持以及一站式赛事营销解决方案,4,4,"['氛围好', '时间灵活']",UI实习生,互联网/游戏/软件,比赛帮,
2925,486,200,150,北京,2000人以上,inn_ebzwb5cggodx,一站式移动出行和生活平台。,3,5,"['互联网', '高逼格大厦', '名企实习', '各种福利', '广阔平台']",运营实习生,互联网/游戏/软件,滴滴,
2926,6,120,80,成都,2000人以上,inn_mypjc9dbtsp0,专业的综合网上购物商城,3,5,"['责任', '高效', '进取', '开放']",在线客服实习生,互联网/游戏/软件,京东,
2927,15,200,100,上海,15-50人,inn_qgzoceznppwn,优复教育是一家面向10到18岁青少年的互联网在线教育科技公司。,4,5,"['培训体系优', '薪酬待遇好', '公司大牛多', '团队氛围好', '晋升空间大', '授予股权', '有假期', '零食饮料不限量', '毕业生接收', '充满挑战']",数学教师,互联网/游戏/软件,优复教育,
2928,145,120,80,合肥,2000人以上,inn_51uosooawkkm,中国的智能语音技术提供商,3,5,"['有梦想', '年轻活泼', '漂亮小姐姐', '岗位补助', '已审核', '产品有前景']",助理教研员-语文,互联网/游戏/软件,科大讯飞,
2929,3,120,100,上海,2000人以上,inn_yfpncld4lau5,亚太地区规模的金融资产风险管理整体解决方案提供商,3,3,"['来了就别走', '股票', '活力四射', '上市公司', '顶尖导师', '氛围融洽', '简单真诚', '共同成长', '可留用']",人事实习生,互联网/游戏/软件,安硕信息,
2930,390,150,100,北京,2000人以上,inn_fack18d8js09,中国的综合网络零售商,6,5,"['精英多多', '团队实力强', '锻炼自我', '专业、活力、创造', 'AI', '技术大牛坐镇', '精英', 'nice氛围', '创新']",物资管理实习生,互联网/游戏/软件,京东,
2931,486,200,150,北京,2000人以上,inn_d6lth9v0vtst,一站式移动出行和生活平台。,3,5,"['互联网', '高逼格大厦', '名企实习', '各种福利', '广阔平台']",数据运营实习生（小桔养车）,互联网/游戏/软件,滴滴,
2932,2,200,100,北京,500-2000人,inn_xr0z0ean1b9b,一所致力于计算机科学理论和软件高新技术的研究与发展的综合性基地型研究所,3,5,[],系统安全分析工程师,互联网/游戏/软件,中科院软件所,
2933,3,100,50,北京,15-50人,inn_3dysxeolhi7k,一家以汇聚大学生学科竞赛、提供免费赛事报名管理系统为主，致力于为赛事提供更加简单易用的个性化定制服务的大学生赛事平台。,3,3,"['朝阳行业', '高校市场', '在线教育', '员工年度旅游', '实干团队', '薪资稳定']",运营实习生,互联网/游戏/软件,赛氪,
2934,2,100,80,上海,少于15人,inn_dapkgdakzuzr,我们是一家面向中产女性的轻情趣内衣品牌。通过惊喜盲盒形式以全新的零售渠道提供情趣服饰。,2,4,"['互联网O2O', '互联网新零售', '气氛好', '开放式文化', '优质赛道', '高成长']",社群运营实习生,互联网/游戏/软件,Heater嘿嗒,
