maxsal,minsal,intern_num,city,scale,c_desc,month_num,day,c_tag,name,industry,c_name,
150,80,2,昆明,500-2000人,BBD是全球领先的大数据解决方案提供商，是商业大数据行业标准COSR的发布者。,6,5,"['五险一金 周末双休', '节假日礼品', '团队协作', '实干团队', '快速发展', '完善晋升体制', '提供转正机会']",解决方案经理助理,互联网/游戏/软件,BBD,
300,150,10,广州,2000人以上,精锐教育由哈佛、北大精英创立，致力于提升0-18岁学生的核心素养 ,3,6,"['五险各项福利', '爱才如子', '企业文化好']",课程顾问（广州各校区）,教育/培训,精锐教育,
200,100,5,南京,2000人以上,国内领先分类信息网站,6,5,"['有钱任性', '定期团队建设', '业界知名', '健康体检', '五险一金绩效']",实习电话客服,互联网/游戏/软件,58同城,
200,180,6,郑州,150-500人,"致力于做互联网""口碑 ""业务",6,5,"['锻炼自我', '电话补助', '影视互联网', '独栋办公楼', '高薪实习', '高大上客户']",网络信息安全运维实习生,互联网/游戏/软件,招财科技,
100,80,15,广州,50-150人,奇米定制是广州奇米广告有限公司旗下打造的校园文化衫个性定制品牌,1,1,[],新媒体运营实习生,互联网/游戏/软件,奇米定制,
200,100,9,重庆,2000人以上,一家从事代理记账、工商执照办理、注销变更、新三板、会计外包、税收筹划等业务的财税服务公司。,3,5,"['五险& ;氛围', '法定假日', '年轻&  活力', '双休& 年终奖丰厚& 节假日福利&  员工旅游', '底薪高', '优秀提供转正机会', '高速成长']",电话销售,企业服务/咨询,齐齐代理,
150,120,4,上海,150-500人,新加坡上市猎头公司,6,3,[],猎头顾问管培生,农林牧渔/其他,HRnetOne,
120,100,6,佛山,2000人以上,致力成为以客户为中心，覆盖快递、快运、整车、仓储与供应链、跨境等多元业务的综合性物流供应商,3,6,"['技能培训', '福利待遇优', '优秀团队', '年轻实干', '技术分享', '高效学习', '靠能力吃饭', '升职快', '成长空间大', '龙头企业']",管理培训生,交通/贸易/物流,德邦快递,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,4,"['工作环境超棒', '节日大礼包', '餐补']",产品经理实习生（推荐策略）,互联网/游戏/软件,欢聚集团,
180,120,3,上海,500-2000人,一家专注于人工智能技术开发研究的高科技企业,6,5,"['引发成长动力', '专业，高效', '环境轻松']",AI数据标注实习生,互联网/游戏/软件,深杳智能,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,3,"['工作环境超棒', '节日大礼包', '餐补']",AI翻译英文精修实习生,互联网/游戏/软件,欢聚集团,
200,150,13,广州,15-50人,一家致力于品牌呈现与传播的综合性服务企业服务,1,6,[],平面设计实习生,广告/传媒/公关/展览,世方志文化,
150,80,44,成都,500-2000人,一家集教育培训、教育产品研发、教育服务等于一体的大型综合性教育科技集团,2,5,"['储备干部', '税后工资', '导师制培养', '接收应届生', '福利', '竞争力强', '办公气氛自由', '晋升机会多', '内部福利', '成长机会大']",中小学课程顾问,教育/培训,新东方,
300,150,10,广州,50-150人,一家注重教学品质和提分成效的艺术生文化课培训学校,8,6,['新教育新梦想'],高中政治,教育/培训,铭博教育,
150,120,21,成都,2000人以上,一个以智慧教育和开放平台为主体，以素质教育和课外辅导为载体，在全球范围内服务公办教育，助力民办教育，探索未来教育新模式的科技教育公司,6,5,"['产品有前景', '发展机会多']",新媒体运营实习生,教育/培训,好未来 ,
300,180,4,北京,少于15人,旁白VoiceOver  一家刚起步的文创艺术周边集合店,3,3,"['初创团队', '文创', '艺术', '设计', '文艺', '生活方式品牌']",平面/产品/创意设计师,不限,旁白VoiceOver,
150,100,5,广州,15-50人,中国文化的传播者、中西文化交流的使者、文化融合的推动者,3,5,[],设计实习生,广告/传媒/公关/展览,环球瑞都,
150,100,8,武汉,15-50人,我们是华语圈口碑的电影短视频创作者，坐拥海内外百万粉丝，引领知性创意兼具的优质内容前沿。,10,5,"['思想碰撞', '成长空间好', '优秀可转正', '有大牛带', '免费饮料咖啡供应', '储备干部', '环境好', '简单真诚']",中文内容运营,互联网/游戏/软件,看电影了没,
300,200,114,全国,150-500人,新三板挂牌公司（股票代码831611）,4,2,"['读书', '实习证明', '接受应届生', '文化好', '个人提升', '学习机会多']",学科编辑-管理类（线上）,教育/培训,圣才电子书,
180,150,1,北京,150-500人,一家为政府部门、事业单位、社会团体及社会公众提供政府非税收入管理及互联网相关软件产品及服务的高新技术企业,6,5,"['智慧城市', '技术型公司', '富有挑战']",商务助理实习生,互联网/游戏/软件,博思致新,
100,80,13,广州,15-50人,一家致力于品牌呈现与传播的综合性服务企业服务,1,6,[],电商运营实习生,广告/传媒/公关/展览,世方志文化,
300,200,114,全国,150-500人,新三板挂牌公司（股票代码831611）,4,2,"['读书', '实习证明', '接受应届生', '文化好', '个人提升', '学习机会多']",医学编辑——放射医学/核医学/皮肤病/外科方向,教育/培训,圣才电子书,
200,100,11,成都,15-50人,欢迎对海外市场和金融科技感兴趣的小伙伴加入我们～,11,4,"['有大牛带', '有转正机会', '扁平化管理', '注重团队氛围', '实战多成长快']",海外品牌社交媒体运营实习生,互联网/游戏/软件,木朵,
180,120,8,广州,150-500人,Multiable香港万达宝集团是整合型信息化管理咨询解决方案供应商,3,6,[],大客户销售专员,互联网/游戏/软件,Multiable,
300,150,4,大连,15-50人,专注于计算机软件行业的公司,5,5,"['年轻& 活力', '双休& a险', '大家庭', '无限量美酒', '晋升空间好']",赴日日本本社软件开发实习生,互联网/游戏/软件,海纳,
150,120,10,重庆,15-50人,致力于计算机软硬件研发，计算机信息技术咨询，网页设计等。,3,5,[],校园渠道营销实习生-重庆,化工/能源/环保,中运天成,
200,150,13,上海,2000人以上,创立于1979年，隶属于招商局集团旗下，集房产开发销售/租赁经营/物业管理于一体的全国前十的上市房企,2,5,[],招商渠道电销实习生,房产/家居/物业/建筑,招商蛇口,
200,100,10,全国,50-150人,一家专注于各大院校考研一对一课程辅导的公司。,3,5,[],辅导老师,教育/培训,世纪知点,
250,200,9,合肥,2000人以上,全球领先的网络解决方案供应商,4,3,"['No.1IT公司', '工作生活平衡', '实习生转正机会', '薪酬福利杠杠的', '工作伙伴棒棒的', '工作环境悠闲的', '技术大牛多多的', 'HR姐姐敲nice']",项目经理实习生-合肥,互联网/游戏/软件,思科,
100,50,3,河源,15-50人,河源伊创商贸有限公司是梵蜜琳旗下的一家公司，公司集研发、生产、销售于一体。公司秉承成人达己的理念,2,6,"['有创意有乐趣', '销售部', '轻松氛围好', '校园实习生', '生日红包']",运营销售/网络销售,互联网/游戏/软件,伊创商贸,
150,120,12,厦门,150-500人,稿定设计是一款多场景商业视觉在线设计平台。,3,5,"['同事年轻友好', '双休& a险', '互联网', '前景发展好', '干货实习', '地铁周边', '平台大']",动效实习生,互联网/游戏/软件,稿定设计,
150,100,9,上海,500-2000人,法国服装零售巨头博马努瓦集团旗下六大品牌之一,3,3,"['地铁沿线', '外资氛围好', '转正机会', '周末双休']",视频剪辑实习生,快消/百货/批发/零售,Cache Cache,
100,80,1,成都,50-150人,西南区域互联网营销专家,6,5,"['平台大', '加薪快', '晋升空间大']",短视频剪辑,广告/传媒/公关/展览,华扬联众成都,
250,200,7,广州,500-2000人,中国一站式创客孵化服务平台领导者,6,5,"['团队专业', '上市企业 ', '周末双休', '带薪年假', '绩效奖金', '年终奖金', '节日福利', '各种补贴']",物业管理实习生,企业服务/咨询,创富港,
150,120,77,上海,2000人以上,世界500强；全球领先的物联网企业；业务广泛,4,4,"['物联网', '人工智能', '大数据', '软件开发', '嵌入式', '云服务']",机器人应用算法开发实习生,汽车/机械/制造,博世中国,
500,250,7,上海,15-50人,大雁资产是一家由华尔街资深对冲基金交易员和世界计算机科学家共同成立的量化私募投资公司。,3,3,[],[实习]数据工程师,金融/经济/投资/财会,大雁资产,
300,200,20,北京,150-500人,梅卡曼德机器人致力于将智能赋予工业机器人，拥有一支清华等海内外名校出身的工程师队伍。,3,5,"['机器学习', '五险一金', '饭补车补', '清华海归团队', '机器人智能', '计算机视觉']",机器人算法实习生,互联网/游戏/软件,梅卡曼德,
150,100,9,成都,500-2000人,手机游戏，从当乐开始！,8,5,"['职位发展', '团队很和谐', '巨大成长空间', '结婚生育红包', '逗比同事', '国内外旅游', '游戏迷', '午餐补贴', '做五休二  双休', '年轻人的平台']",3D游戏动作实习生,互联网/游戏/软件,当乐网,
120,80,34,成都,500-2000人,一家以“情商语文”为特色，数学、英语、物理、化学、国学和书法等学科共同发展的综合性教育企业,3,5,"['有成长空间', '发展速度快', '晋升空间明确']",人力资源实习生,教育/培训,心田花开,
400,200,34,成都,500-2000人,一家以“情商语文”为特色，数学、英语、物理、化学、国学和书法等学科共同发展的综合性教育企业,3,5,"['有成长空间', '发展速度快', '晋升空间明确']",少儿英语教师,教育/培训,心田花开,
300,150,11,上海,500-2000人,早将国际先进金融信息技术理念引进国内的软件企业之一,9,5,"['计算机/互联网', '金融', '上市公司']",开发/测试工程师,互联网/游戏/软件,CLPS,
200,150,23,广州,50-150人,一家以投资者培训教育和金融科技产品的推广为业务核心、以高水平高标准的产品服务为宗旨的公司,3,5,[],金融实习生,教育/培训,德铭,
200,150,1,深圳,50-150人,跨境电商行业潜力股,3,5,"['员工生日会', '好好好', '包午餐', '年终奖优厚']",外贸助理（跨境电商）,互联网/游戏/软件,海利轩科技,
500,300,24,上海,150-500人,一个有情怀的出国留学在线教育品牌,4,4,"['地铁周边', '5A写字楼', '美女如云', '领导同事好', '扁平管理', '氛围好有提升']",在线课程咨询实习生,互联网/游戏/软件,趴趴英语,
300,250,121,北京,2000人以上,当下中国的房地产经纪有限公司,12,6,"['季度出游', '弹性工作时间', '晋升空间大', '90后团队', '销售部', '大平台', '优秀可转正']",房产销售实习生,房产/家居/物业/建筑,北京链家,
120,100,6,北京,2000人以上,国内七大保险集团之一，中国500强企业,6,4,"['专业知识', '高效学习', '周末两天休息']",行政实习生,金融/经济/投资/财会,阳光财产保险,
200,100,7,上海,500-2000人,认证、检测、医药研发为一体的集团性质企业,6,5,"['上班位置方便', '包吃', '提供员工宿舍', '晋升渠道广']",食品客服专员,农林牧渔/其他,英格尔医药,
150,100,176,广州,2000人以上,以视频内容，连接你我，丰富生活,3,5,"['工作环境超棒', '节日大礼包', '餐补']",流量运营实习生,互联网/游戏/软件,欢聚集团,
150,100,7,北京,15-50人,一家以价值投资为核心的投资管理机构，覆盖一二级市场权益投资和资产管理业务。,3,4,"['年轻团队', '培训机制', '发展前景广阔', '氛围轻松', '实习留用机制', '下午茶']",投资者关系IR实习,金融/经济/投资/财会,国泰瑞丰,
200,100,26,上海,2000人以上,国内家全品牌的连锁酒店管理集团,3,4,"['公平公正', '双休', '团队给力', '学习机会大', '环境开放', '签实习协议']",Android开发实习生,餐饮/酒店/旅游/娱乐,华住集团,
300,250,6,全国,少于15人,一家由区块链技术驱动的文创科技公司，旨在利用区块链赋能文创行业。,3,5,"['区块链', '创新游戏', '文化创意', '艺术美术', '温馨创意园', '年轻']",前端开发,互联网/游戏/软件,链坊科技,
150,150,7,上海,150-500人,”The Gift of the Earth，来自大地的礼物。”,4,4,"['专业化团队', '扁平化管理', '健康工作环境', '年轻人聚集地', '多种餐食福利', '独立美资企业']",人力资源实习生（数据分析方向）,快消/百货/批发/零售,dōTERRA多特瑞,
